customer_id,snapshot_date,city_tier,age_group,acquisition_channel,loyalty_tier,preferred_category,marketing_consent,recency_days,frequency_180d,monetary_180d,return_rate_180d,avg_discount_pct_180d,avg_rating_180d,category_diversity_180d,ticket_count_90d,negative_ticket_rate_90d,avg_resolution_hours_90d,days_since_signup,sessions_30d,product_views_30d,cart_adds_30d,wishlist_adds_30d,abandoned_carts_30d,email_opens_30d,campaign_clicks_30d,last_visit_days_ago,churn_next_60d,split
CUST01860,2025-09-30,Tier 1,35-44,Marketplace,,Hair Care,No,1,2,914.93,0.5,0.135,3.5,2,2,0.5,23.6,93,9,40,3,1,1,0,0,19,0,train
CUST01861,2025-09-30,Tier 3,25-34,Influencer,,Skin Care,Yes,1,2,2185.49,0.0,0.33,2.5,2,0,0.0,0.0,326,4,10,1,1,0,5,2,20,0,train
CUST01862,2025-09-30,Tier 1,25-34,Marketplace,Silver,Wellness,Yes,9,3,3486.8,0.0,0.06,4.67,2,0,0.0,0.0,298,4,24,1,0,1,7,1,17,0,train
CUST01863,2025-09-30,Tier 3,18-24,Referral,,Hair Care,No,188,0,0.0,0.0,0.0,3.5,0,0,0.0,0.0,207,4,23,1,1,1,0,0,47,1,train
CUST01865,2025-09-30,Tier 3,45+,Marketplace,,Wellness,Yes,60,2,1418.31,0.0,0.175,4.5,2,1,0.0,18.9,356,4,21,2,1,1,6,1,13,1,train
CUST01866,2025-09-30,Tier 1,25-34,Instagram,,Skin Care,Yes,70,1,510.52,0.0,0.27,4.0,1,1,1.0,25.0,154,16,93,2,3,1,5,0,0,1,train
CUST01867,2025-09-30,Tier 3,25-34,Influencer,,Hair Care,No,11,1,663.94,0.0,0.19,4.0,1,0,0.0,0.0,126,2,12,1,1,1,0,0,0,0,train
CUST01868,2025-09-30,Tier 3,25-34,Instagram,,Baby Care,Yes,80,2,1267.91,0.0,0.26,4.5,2,0,0.0,0.0,251,4,18,1,1,1,4,1,15,1,train
CUST01869,2025-09-30,Tier 1,18-24,Marketplace,Silver,Baby Care,No,52,3,1551.23,0.0,0.5,4.33,2,0,0.0,0.0,462,13,43,1,2,0,0,0,17,0,train
CUST01872,2025-09-30,Tier 1,25-34,Instagram,,Skin Care,Yes,41,1,817.34,0.0,0.05,4.0,1,1,1.0,22.9,620,4,16,1,1,1,1,0,4,0,train
CUST01873,2025-09-30,Tier 1,25-34,Marketplace,,Baby Care,Yes,9,2,1277.58,0.0,0.255,5.0,1,0,0.0,0.0,448,5,13,2,1,0,3,1,0,0,train
CUST01874,2025-09-30,Tier 3,25-34,Instagram,,Makeup,Yes,31,1,663.19,0.0,0.11,4.0,1,0,0.0,0.0,121,1,5,0,0,0,3,0,16,0,train
CUST01875,2025-09-30,Tier 3,18-24,Instagram,,Skin Care,No,74,1,296.55,0.0,0.36,5.0,1,0,0.0,0.0,588,0,0,0,0,0,0,0,13,1,train
CUST01876,2025-09-30,Tier 2,25-34,Marketplace,,Makeup,No,143,1,1038.71,0.0,0.2,4.0,1,0,0.0,0.0,537,1,4,0,0,0,0,0,27,1,train
CUST01879,2025-09-30,Tier 2,45+,Marketplace,Gold,Baby Care,Yes,24,1,709.74,1.0,0.14,4.0,1,1,1.0,49.5,155,5,16,1,1,0,6,2,4,1,train
CUST01880,2025-09-30,Tier 3,25-34,Instagram,,Makeup,No,231,0,0.0,0.0,0.0,3.5,0,0,0.0,0.0,406,3,8,0,1,0,0,0,50,1,train
CUST01883,2025-09-30,Tier 3,25-34,Instagram,,Skin Care,Yes,5,2,1461.71,0.5,0.3,4.5,2,1,1.0,42.1,278,2,11,1,0,0,3,0,0,0,train
CUST01884,2025-09-30,Tier 3,18-24,Google Search,,Wellness,Yes,234,0,0.0,0.0,0.0,3.5,0,0,0.0,0.0,448,2,7,1,0,0,2,0,51,1,train
CUST01885,2025-09-30,Tier 1,35-44,Organic,Silver,Hair Care,Yes,6,3,2419.99,0.0,0.373,4.67,3,0,0.0,0.0,231,9,39,3,0,2,7,2,3,0,train
CUST01886,2025-09-30,Tier 3,35-44,Influencer,,Skin Care,No,78,1,309.36,0.0,0.15,5.0,1,0,0.0,0.0,265,6,22,2,0,0,0,0,23,1,train
CUST01887,2025-09-30,Tier 1,25-34,Instagram,,Wellness,Yes,126,2,358.26,0.0,0.565,4.5,2,0,0.0,0.0,634,1,3,0,0,0,4,1,30,1,train
CUST01889,2025-09-30,Tier 2,45+,Marketplace,Silver,Fragrance,No,71,2,1553.42,0.0,0.315,3.5,1,0,0.0,0.0,330,5,19,2,0,1,0,0,20,0,train
CUST01890,2025-09-30,Tier 1,25-34,Organic,,Hair Care,Yes,226,0,0.0,0.0,0.0,3.5,0,0,0.0,0.0,252,1,4,0,0,0,7,3,40,1,train
CUST01891,2025-09-30,Tier 2,25-34,Instagram,,Fragrance,No,217,0,0.0,0.0,0.0,3.5,0,0,0.0,0.0,301,0,0,0,0,0,0,0,30,1,train
CUST01892,2025-09-30,Tier 2,35-44,Referral,Gold,Hair Care,Yes,39,1,547.55,0.0,0.43,5.0,1,0,0.0,0.0,121,5,13,1,1,1,3,1,7,0,train
CUST01893,2025-09-30,Tier 1,25-34,Referral,,Fragrance,Yes,50,1,1501.3,0.0,0.31,3.0,1,0,0.0,0.0,498,2,10,1,0,0,3,1,4,0,train
CUST01894,2025-09-30,Tier 1,25-34,Organic,Silver,Makeup,Yes,195,0,0.0,0.0,0.0,3.5,0,0,0.0,0.0,289,2,5,1,0,1,5,2,23,1,train
CUST01895,2025-09-30,Tier 2,25-34,Influencer,Silver,Hair Care,Yes,329,0,0.0,0.0,0.0,3.5,0,0,0.0,0.0,339,7,31,2,1,1,7,3,60,1,train
CUST01896,2025-09-30,Tier 3,18-24,Referral,,Fragrance,Yes,70,1,177.86,0.0,0.53,5.0,1,0,0.0,0.0,167,10,57,2,3,1,8,2,23,0,train
CUST01897,2025-09-30,Tier 2,18-24,Google Search,,Skin Care,No,28,2,1482.82,0.0,0.17,5.0,2,0,0.0,0.0,576,7,33,3,1,1,0,0,0,0,train
CUST01898,2025-09-30,Tier 2,35-44,Google Search,,Skin Care,No,218,0,0.0,0.0,0.0,3.5,0,0,0.0,0.0,306,1,3,0,0,0,0,0,50,1,train
CUST01899,2025-09-30,Tier 2,18-24,Google Search,,Hair Care,Yes,53,2,1576.16,0.0,0.435,3.0,1,1,1.0,11.0,177,2,5,1,0,1,2,0,7,1,train
CUST01901,2025-09-30,Tier 1,25-34,Referral,Silver,Fragrance,Yes,163,1,736.42,0.0,0.07,5.0,1,0,0.0,0.0,272,6,35,2,0,1,4,2,32,1,train
CUST01902,2025-09-30,Tier 2,45+,Google Search,Silver,Skin Care,Yes,53,2,549.93,0.0,0.48,5.0,2,0,0.0,0.0,109,1,4,0,0,0,1,0,19,0,train
CUST01903,2025-09-30,Tier 3,35-44,Marketplace,,Skin Care,No,20,2,1434.04,0.0,0.235,3.0,2,0,0.0,0.0,612,8,29,2,1,1,0,0,0,0,train
CUST01905,2025-09-30,Tier 1,35-44,Instagram,Gold,Baby Care,Yes,2,3,2083.64,0.0,0.153,3.33,2,1,1.0,38.7,127,6,33,1,1,0,8,3,1,0,train
CUST01909,2025-09-30,Tier 1,45+,Marketplace,Silver,Skin Care,No,37,1,825.7,0.0,0.07,4.0,1,0,0.0,0.0,203,13,56,2,3,1,0,0,5,0,train
CUST01910,2025-09-30,Tier 3,18-24,Google Search,Silver,Skin Care,Yes,130,1,554.5,0.0,0.28,4.0,1,0,0.0,0.0,624,1,6,1,0,0,0,0,40,1,train
CUST01911,2025-09-30,Tier 3,45+,Instagram,Gold,Hair Care,No,40,3,2463.55,0.0,0.17,3.67,3,1,1.0,24.7,619,4,12,0,1,0,0,0,9,0,train
CUST01914,2025-09-30,Tier 2,35-44,Marketplace,Platinum,Hair Care,Yes,83,2,2531.95,0.0,0.31,4.5,2,0,0.0,0.0,478,7,26,1,1,1,5,0,15,0,train
CUST01915,2025-09-30,Tier 2,45+,Referral,,Fragrance,No,273,0,0.0,0.0,0.0,3.5,0,0,0.0,0.0,477,1,3,0,0,0,0,0,57,1,train
CUST01916,2025-09-30,Tier 1,35-44,Organic,Silver,Hair Care,Yes,10,2,934.02,0.0,0.29,3.5,1,0,0.0,0.0,62,3,13,1,1,1,4,1,0,0,train
CUST01918,2025-09-30,Tier 1,35-44,Referral,,Hair Care,Yes,170,1,1508.27,0.0,0.22,5.0,1,0,0.0,0.0,330,1,5,0,0,0,3,1,39,1,train
CUST01919,2025-09-30,Tier 3,45+,Marketplace,,Makeup,No,40,1,328.12,0.0,0.55,5.0,1,0,0.0,0.0,60,10,40,3,1,1,0,0,6,0,train
CUST01921,2025-09-30,Tier 1,25-34,Instagram,,Baby Care,Yes,75,1,1096.7,0.0,0.13,5.0,1,0,0.0,0.0,467,9,46,5,1,2,1,0,20,1,train
CUST01922,2025-09-30,Tier 1,45+,Organic,Silver,Skin Care,Yes,30,1,1747.45,0.0,0.15,4.0,1,0,0.0,0.0,407,10,52,4,1,1,4,1,9,0,train
CUST01923,2025-09-30,Tier 2,25-34,Google Search,Gold,Skin Care,Yes,146,1,493.47,0.0,0.27,5.0,1,0,0.0,0.0,425,9,42,2,1,1,6,2,35,1,train
CUST01926,2025-09-30,Tier 1,25-34,Referral,Silver,Skin Care,No,130,1,449.37,0.0,0.32,3.0,1,0,0.0,0.0,130,5,28,1,1,0,0,0,18,1,train
CUST01927,2025-09-30,Tier 3,25-34,Google Search,Platinum,Skin Care,Yes,163,1,1254.25,0.0,0.37,4.0,1,0,0.0,0.0,543,1,5,0,0,0,2,1,25,1,train
CUST01928,2025-09-30,Tier 1,25-34,Influencer,Gold,Skin Care,Yes,6,1,462.37,0.0,0.25,5.0,1,0,0.0,0.0,257,14,36,6,2,3,7,3,11,0,train
CUST01930,2025-09-30,Tier 1,45+,Instagram,,Skin Care,Yes,19,2,1131.91,0.0,0.21,3.5,2,0,0.0,0.0,93,2,5,1,0,1,0,0,12,0,train
CUST01931,2025-09-30,Tier 1,18-24,Organic,,Baby Care,Yes,10,2,975.78,0.0,0.32,4.0,2,0,0.0,0.0,313,11,32,4,2,1,4,0,6,0,train
CUST01932,2025-09-30,Tier 1,25-34,Referral,Platinum,Hair Care,Yes,12,1,1359.13,0.0,0.33,4.0,1,0,0.0,0.0,33,11,56,2,3,1,10,2,2,0,train
CUST01933,2025-09-30,Tier 1,35-44,Organic,,Wellness,Yes,39,1,457.58,0.0,0.1,4.0,1,0,0.0,0.0,397,6,18,2,0,0,5,2,0,1,train
CUST01935,2025-09-30,Tier 1,25-34,Marketplace,,Hair Care,Yes,52,1,308.98,0.0,0.33,5.0,1,0,0.0,0.0,198,8,27,1,2,0,3,1,5,1,train
CUST01936,2025-09-30,Tier 2,25-34,Organic,Silver,Baby Care,Yes,34,1,300.34,0.0,0.3,4.0,1,0,0.0,0.0,106,8,38,3,2,1,7,2,0,0,train
CUST01937,2025-09-30,Tier 3,18-24,Instagram,,Hair Care,Yes,120,1,383.33,0.0,0.19,3.0,1,0,0.0,0.0,149,3,9,0,1,0,2,0,27,1,train
CUST01938,2025-09-30,Tier 1,35-44,Marketplace,,Skin Care,No,45,3,1299.72,0.333,0.25,3.0,3,0,0.0,0.0,312,4,22,1,1,1,0,0,0,0,train
CUST01939,2025-09-30,Tier 3,18-24,Google Search,,Hair Care,No,34,4,3249.84,0.0,0.198,3.5,2,0,0.0,0.0,223,13,44,5,3,3,0,0,15,0,train
CUST01940,2025-09-30,Tier 1,35-44,Google Search,,Baby Care,Yes,8,2,1355.74,0.0,0.175,4.0,2,0,0.0,0.0,465,12,60,1,3,0,7,1,14,0,train
CUST01941,2025-09-30,Tier 2,35-44,Instagram,,Skin Care,No,47,4,2815.2,0.25,0.278,3.5,3,1,1.0,25.6,464,11,39,5,1,3,0,0,14,0,train
CUST01942,2025-09-30,Tier 3,18-24,Marketplace,,Skin Care,Yes,249,0,0.0,0.0,0.0,3.5,0,0,0.0,0.0,449,4,19,0,1,0,5,2,41,1,train
CUST01943,2025-09-30,Tier 1,25-34,Instagram,Gold,Skin Care,Yes,52,3,3506.41,0.0,0.183,4.33,3,0,0.0,0.0,433,10,33,3,2,2,1,0,23,0,train
CUST01944,2025-09-30,Tier 1,45+,Referral,,Hair Care,Yes,13,1,451.76,0.0,0.12,4.0,1,0,0.0,0.0,617,6,25,1,1,0,0,0,4,0,train
CUST01946,2025-09-30,Tier 2,25-34,Referral,,Skin Care,Yes,118,1,590.95,0.0,0.02,3.0,1,0,0.0,0.0,361,4,22,2,1,1,4,2,10,0,train
CUST01947,2025-09-30,Tier 3,25-34,Google Search,Silver,Wellness,Yes,123,2,806.74,0.0,0.255,4.5,2,0,0.0,0.0,626,6,25,1,1,0,2,1,20,1,train
CUST01948,2025-09-30,Tier 2,18-24,Referral,,Baby Care,Yes,170,1,802.25,0.0,0.43,3.0,1,0,0.0,0.0,344,3,9,1,1,0,1,0,47,1,train
CUST01950,2025-09-30,Tier 2,18-24,Instagram,,Fragrance,Yes,136,1,670.55,0.0,0.34,4.0,1,0,0.0,0.0,290,2,11,0,0,0,3,0,32,1,train
CUST01951,2025-09-30,Tier 1,25-34,Google Search,Silver,Skin Care,Yes,125,1,599.47,0.0,0.36,4.0,1,0,0.0,0.0,466,2,11,1,0,0,5,0,46,1,train
CUST01954,2025-09-30,Tier 1,45+,Google Search,,Hair Care,Yes,50,2,1200.01,0.0,0.29,4.0,2,0,0.0,0.0,626,2,9,1,0,1,3,0,12,0,train
CUST01955,2025-09-30,Tier 3,25-34,Marketplace,Gold,Skin Care,Yes,25,4,1750.78,0.0,0.365,4.5,4,1,1.0,34.9,353,11,41,1,1,1,9,4,2,0,train
CUST01958,2025-09-30,Tier 3,25-34,Influencer,Silver,Hair Care,No,113,1,436.01,0.0,0.49,5.0,1,0,0.0,0.0,399,5,29,0,1,0,0,0,20,1,train
CUST01959,2025-09-30,Tier 3,25-34,Instagram,,Makeup,No,9,1,676.52,0.0,0.24,3.0,1,0,0.0,0.0,15,4,21,1,0,0,0,0,2,0,train
CUST01960,2025-09-30,Tier 3,25-34,Google Search,,Skin Care,No,25,1,1173.93,0.0,0.13,4.0,1,0,0.0,0.0,173,4,19,1,1,1,0,0,3,0,train
CUST01961,2025-09-30,Tier 3,25-34,Marketplace,,Skin Care,Yes,79,1,1265.7,0.0,0.25,4.0,1,0,0.0,0.0,385,1,5,1,0,1,3,1,16,1,train
CUST01962,2025-09-30,Tier 1,25-34,Marketplace,,Fragrance,No,142,2,1458.09,0.0,0.21,4.5,2,0,0.0,0.0,515,2,9,0,0,0,0,0,23,1,train
CUST01963,2025-09-30,Tier 2,25-34,Referral,,Makeup,Yes,113,1,827.54,0.0,0.23,4.0,1,0,0.0,0.0,114,6,16,2,0,1,3,0,30,1,train
CUST01964,2025-09-30,Tier 1,25-34,Organic,Silver,Makeup,No,15,1,848.15,0.0,0.43,5.0,1,0,0.0,0.0,52,4,17,1,1,0,0,0,0,0,train
CUST01965,2025-09-30,Tier 3,35-44,Marketplace,,Skin Care,Yes,196,0,0.0,0.0,0.0,3.5,0,0,0.0,0.0,308,3,13,1,0,0,8,1,39,1,train
CUST01966,2025-09-30,Tier 1,25-34,Marketplace,,Hair Care,No,49,1,990.76,0.0,0.23,4.0,1,0,0.0,0.0,559,9,27,2,1,1,0,0,16,1,train
CUST01967,2025-09-30,Tier 3,25-34,Marketplace,,Fragrance,Yes,28,2,874.98,0.0,0.19,4.0,2,1,0.0,31.8,623,12,41,2,3,1,4,0,2,1,train
CUST01970,2025-09-30,Tier 1,45+,Organic,Gold,Hair Care,Yes,84,2,1351.58,0.0,0.12,3.0,1,0,0.0,0.0,398,14,64,4,1,3,5,2,17,0,train
CUST01971,2025-09-30,Tier 3,25-34,Marketplace,,Hair Care,Yes,10,2,2559.4,0.5,0.285,3.5,2,1,1.0,44.7,210,12,30,3,2,1,7,1,6,0,train
CUST01972,2025-09-30,Tier 1,45+,Referral,,Makeup,No,4,5,2355.5,0.2,0.282,4.8,3,0,0.0,0.0,472,15,78,1,4,0,0,0,0,0,train
CUST01973,2025-09-30,Tier 2,25-34,Google Search,,Wellness,Yes,89,1,1195.4,0.0,0.17,5.0,1,0,0.0,0.0,561,18,104,10,3,2,5,2,23,0,train
CUST01974,2025-09-30,Tier 2,25-34,Referral,Silver,Wellness,Yes,54,1,535.27,0.0,0.25,5.0,1,1,0.0,15.7,522,9,43,1,2,0,2,0,2,0,train
CUST01975,2025-09-30,Tier 2,45+,Instagram,,Wellness,Yes,57,1,970.02,0.0,0.31,5.0,1,0,0.0,0.0,493,9,29,3,1,1,5,0,6,0,train
CUST01976,2025-09-30,Tier 3,18-24,Instagram,,Baby Care,Yes,100,4,3483.16,0.25,0.152,4.5,3,1,1.0,14.4,333,15,52,8,4,4,7,1,25,0,train
CUST01978,2025-09-30,Tier 2,25-34,Marketplace,Platinum,Wellness,Yes,156,1,549.68,0.0,0.39,5.0,1,0,0.0,0.0,619,2,7,1,1,0,2,1,27,1,train
CUST01979,2025-09-30,Tier 3,18-24,Marketplace,Silver,Fragrance,No,61,1,669.46,0.0,0.29,4.0,1,0,0.0,0.0,86,13,72,4,3,2,0,0,7,0,train
CUST01980,2025-09-30,Tier 2,25-34,Organic,,Skin Care,Yes,1,2,1535.81,0.0,0.24,4.5,2,0,0.0,0.0,623,10,31,2,2,0,6,2,3,0,train
CUST01981,2025-09-30,Tier 1,25-34,Organic,,Baby Care,Yes,84,1,1480.4,0.0,0.48,4.0,1,0,0.0,0.0,368,13,75,6,4,4,6,2,12,0,train
CUST01982,2025-09-30,Tier 1,18-24,Marketplace,Silver,Wellness,Yes,36,2,1678.1,0.0,0.235,4.5,2,1,1.0,17.0,632,5,19,0,1,0,1,0,11,0,train
CUST01983,2025-09-30,Tier 3,25-34,Instagram,,Hair Care,Yes,67,1,247.47,0.0,0.25,5.0,1,0,0.0,0.0,619,13,54,5,3,1,3,1,13,0,train
CUST01984,2025-09-30,Tier 1,25-34,Organic,,Wellness,Yes,21,6,3972.7,0.0,0.36,3.67,4,2,0.5,11.55,578,8,47,4,1,1,4,2,9,0,train
CUST01986,2025-09-30,Tier 3,35-44,Organic,Gold,Skin Care,Yes,5,3,2851.97,0.333,0.237,1.67,3,0,0.0,0.0,353,17,96,6,2,4,9,1,1,0,train
CUST01988,2025-09-30,Tier 2,25-34,Referral,,Skin Care,Yes,52,1,824.71,0.0,0.24,5.0,1,0,0.0,0.0,164,2,6,0,0,0,0,0,3,0,train
CUST01991,2025-09-30,Tier 2,25-34,Organic,Silver,Skin Care,No,65,2,1375.81,0.5,0.14,3.5,1,1,1.0,19.4,480,8,31,2,1,1,0,0,13,1,train
CUST01992,2025-09-30,Tier 2,25-34,Marketplace,,Makeup,Yes,50,1,1412.07,0.0,0.38,4.0,1,0,0.0,0.0,111,7,39,1,2,1,3,1,16,0,train
CUST01993,2025-09-30,Tier 3,35-44,Instagram,,Baby Care,No,23,4,2199.04,0.0,0.365,4.0,4,1,1.0,1.8,381,0,0,0,0,0,0,0,7,0,train
CUST01995,2025-09-30,Tier 1,45+,Marketplace,,Skin Care,No,144,1,680.4,0.0,0.28,5.0,1,0,0.0,0.0,570,2,9,0,0,0,0,0,24,1,train
CUST01996,2025-09-30,Tier 2,25-34,Google Search,Gold,Fragrance,Yes,206,0,0.0,0.0,0.0,3.5,0,0,0.0,0.0,429,2,6,0,0,0,2,1,51,0,train
CUST01997,2025-09-30,Tier 2,25-34,Marketplace,Silver,Skin Care,Yes,23,1,914.23,0.0,0.38,2.0,1,0,0.0,0.0,246,9,46,4,0,1,6,2,4,0,train
CUST01998,2025-09-30,Tier 3,25-34,Instagram,Gold,Wellness,Yes,6,3,2894.07,0.0,0.13,3.67,2,1,1.0,27.8,451,13,49,3,2,1,4,0,0,0,train
CUST02000,2025-09-30,Tier 2,18-24,Google Search,Gold,Hair Care,Yes,96,1,659.61,0.0,0.23,2.0,1,0,0.0,0.0,634,11,58,5,2,3,5,0,18,1,train
CUST02001,2025-09-30,Tier 2,18-24,Influencer,Silver,Makeup,Yes,5,1,519.52,0.0,0.23,1.0,1,0,0.0,0.0,147,12,58,2,3,1,3,1,2,0,train
CUST02002,2025-09-30,Tier 3,25-34,Marketplace,,Baby Care,Yes,27,2,1975.52,0.0,0.35,4.0,1,0,0.0,0.0,471,7,25,2,0,0,5,2,0,0,train
CUST02005,2025-09-30,Tier 2,25-34,Referral,,Skin Care,Yes,7,2,660.44,0.0,0.235,3.5,2,0,0.0,0.0,321,6,28,3,2,1,4,2,0,0,train
CUST02006,2025-09-30,Tier 1,25-34,Influencer,,Fragrance,Yes,99,1,1872.67,0.0,0.23,4.0,1,0,0.0,0.0,408,2,9,0,0,0,0,0,12,0,train
CUST02007,2025-09-30,Tier 2,45+,Organic,Platinum,Skin Care,Yes,152,2,1436.89,0.0,0.125,2.0,2,0,0.0,0.0,604,5,15,1,1,1,2,1,33,1,train
CUST02008,2025-09-30,Tier 1,25-34,Influencer,,Fragrance,No,228,0,0.0,0.0,0.0,3.5,0,0,0.0,0.0,558,3,10,2,0,1,0,0,39,1,train
CUST02009,2025-09-30,Tier 3,35-44,Google Search,Gold,Skin Care,No,31,2,2246.02,0.5,0.32,5.0,2,1,0.0,15.5,558,1,4,1,0,0,0,0,0,0,train
CUST02011,2025-09-30,Tier 1,35-44,Google Search,,Makeup,No,130,1,1055.41,0.0,0.26,4.0,1,0,0.0,0.0,312,2,10,1,1,0,0,0,27,1,train
CUST02013,2025-09-30,Tier 3,25-34,Marketplace,Silver,Skin Care,Yes,19,1,496.68,0.0,0.23,5.0,1,0,0.0,0.0,71,7,34,3,0,1,3,1,18,0,train
CUST02014,2025-09-30,Tier 3,18-24,Google Search,,Baby Care,No,39,1,585.15,0.0,0.33,3.0,1,0,0.0,0.0,292,0,0,0,0,0,0,0,4,0,train
CUST02016,2025-09-30,Tier 3,25-34,Instagram,,Wellness,Yes,15,1,359.18,0.0,0.07,5.0,1,0,0.0,0.0,19,17,69,1,3,0,3,1,4,0,train
CUST02017,2025-09-30,Tier 1,35-44,Instagram,Gold,Skin Care,Yes,77,1,260.56,0.0,0.4,5.0,1,0,0.0,0.0,350,12,36,4,1,1,5,2,20,1,train
CUST02018,2025-09-30,Tier 1,18-24,Google Search,,Skin Care,Yes,46,1,873.21,0.0,0.36,4.0,1,1,1.0,30.6,64,17,70,1,3,0,4,1,13,1,train
CUST02019,2025-09-30,Tier 1,18-24,Marketplace,,Skin Care,No,55,3,1976.35,0.333,0.173,3.33,2,1,1.0,10.7,476,7,39,1,1,0,0,0,14,0,train
CUST02020,2025-09-30,Tier 2,35-44,Marketplace,,Baby Care,Yes,30,1,1155.61,0.0,0.19,2.0,1,0,0.0,0.0,580,8,36,1,1,1,6,0,8,1,train
CUST02021,2025-09-30,Tier 1,25-34,Google Search,Gold,Hair Care,No,9,4,3437.71,0.25,0.292,2.75,2,1,1.0,34.2,52,12,36,1,1,0,0,0,0,0,train
CUST02023,2025-09-30,Tier 1,45+,Influencer,,Skin Care,Yes,44,1,888.97,0.0,0.3,5.0,1,0,0.0,0.0,70,7,32,3,1,1,9,0,10,1,train
CUST02024,2025-09-30,Tier 1,25-34,Referral,Silver,Baby Care,Yes,1,5,2985.73,0.0,0.186,3.6,3,0,0.0,0.0,630,17,72,8,1,2,8,3,6,0,train
CUST02026,2025-09-30,Tier 2,35-44,Referral,,Hair Care,Yes,34,3,3035.74,0.0,0.267,4.0,1,0,0.0,0.0,477,2,5,0,0,0,3,1,3,0,train
CUST02027,2025-09-30,Tier 2,18-24,Referral,,Fragrance,Yes,12,2,2518.34,0.0,0.255,4.5,2,0,0.0,0.0,237,7,39,4,0,2,3,1,0,0,train
CUST02028,2025-09-30,Tier 1,25-34,Marketplace,Gold,Skin Care,No,127,1,701.75,0.0,0.07,4.0,1,0,0.0,0.0,309,3,8,1,0,1,0,0,25,1,train
CUST02029,2025-09-30,Tier 1,25-34,Referral,Silver,Skin Care,Yes,80,2,1154.39,0.0,0.255,3.0,2,1,0.0,16.7,301,0,0,0,0,0,5,2,9,0,train
CUST02030,2025-09-30,Tier 1,35-44,Google Search,Gold,Baby Care,Yes,7,3,1750.15,0.0,0.333,4.67,2,0,0.0,0.0,349,18,99,1,4,1,7,2,0,0,train
CUST02031,2025-09-30,Tier 1,25-34,Organic,,Hair Care,Yes,167,2,734.56,0.0,0.39,1.0,2,0,0.0,0.0,221,2,8,0,1,0,3,0,35,1,train
CUST02032,2025-09-30,Tier 3,35-44,Google Search,,Hair Care,Yes,342,0,0.0,0.0,0.0,3.5,0,0,0.0,0.0,481,2,11,0,1,0,0,0,60,1,train
CUST02033,2025-09-30,Tier 1,18-24,Marketplace,Gold,Hair Care,Yes,112,1,450.77,0.0,0.22,5.0,1,0,0.0,0.0,634,9,32,4,0,1,3,1,25,0,train
CUST02034,2025-09-30,Tier 1,18-24,Instagram,,Hair Care,Yes,13,1,568.26,0.0,0.3,4.0,1,0,0.0,0.0,256,9,24,3,2,1,4,0,4,0,train
CUST02037,2025-09-30,Tier 1,25-34,Instagram,Gold,Makeup,Yes,1,1,405.47,1.0,0.19,3.0,1,1,1.0,9.3,300,3,11,0,1,0,4,1,2,1,train
CUST02038,2025-09-30,Tier 2,25-34,Organic,Platinum,Wellness,Yes,262,0,0.0,0.0,0.0,3.5,0,0,0.0,0.0,631,3,9,1,0,1,3,1,57,1,train
CUST02039,2025-09-30,Tier 3,35-44,Instagram,,Skin Care,Yes,160,2,1167.28,0.0,0.38,4.5,2,0,0.0,0.0,388,0,0,0,0,0,5,0,18,1,train
CUST02040,2025-09-30,Tier 1,35-44,Marketplace,,Wellness,Yes,1,1,686.12,0.0,0.28,3.0,1,0,0.0,0.0,20,14,41,2,4,0,4,2,11,0,train
CUST02041,2025-09-30,Tier 1,25-34,Google Search,Silver,Wellness,Yes,15,2,3415.75,0.5,0.21,3.0,2,1,1.0,31.5,309,7,38,2,1,1,3,1,14,0,train
CUST02042,2025-09-30,Tier 2,45+,Marketplace,,Baby Care,Yes,68,4,2102.49,0.0,0.35,4.0,3,1,1.0,27.6,154,6,27,3,0,1,2,1,0,0,train
CUST02044,2025-09-30,Tier 2,25-34,Organic,,Makeup,No,0,2,2285.22,0.0,0.285,4.0,2,0,0.0,0.0,566,14,56,6,1,2,0,0,0,0,train
CUST02045,2025-09-30,Tier 1,18-24,Influencer,,Hair Care,Yes,92,1,626.4,0.0,0.48,2.0,1,0,0.0,0.0,288,5,16,2,0,1,6,3,31,1,train
CUST02046,2025-09-30,Tier 3,18-24,Organic,Platinum,Skin Care,Yes,282,0,0.0,0.0,0.0,3.5,0,0,0.0,0.0,608,6,25,1,1,0,6,2,52,1,train
CUST02047,2025-09-30,Tier 2,45+,Referral,,Wellness,No,61,5,4826.18,0.0,0.224,4.0,2,0,0.0,0.0,484,1,5,0,0,0,0,0,16,0,train
CUST02048,2025-09-30,Tier 2,45+,Instagram,Silver,Skin Care,Yes,187,0,0.0,0.0,0.0,3.5,0,0,0.0,0.0,227,0,0,0,0,0,1,0,26,1,train
CUST02049,2025-09-30,Tier 2,18-24,Google Search,Silver,Skin Care,Yes,81,3,2043.23,0.0,0.233,4.33,2,0,0.0,0.0,318,6,23,1,0,0,4,1,21,0,train
CUST02050,2025-09-30,Tier 2,25-34,Organic,,Makeup,Yes,15,2,985.3,0.0,0.425,4.0,1,1,0.0,16.0,131,4,15,2,0,1,6,2,0,0,train
CUST02051,2025-09-30,Tier 2,35-44,Instagram,Gold,Skin Care,Yes,85,2,2426.54,0.0,0.18,4.0,1,1,0.0,1.0,636,0,0,0,0,0,0,0,23,1,train
